logradouro_cod;tipo_logradouro;logradouro;extensao;extensao2;extensao3;extensao4
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
468;RUA;ELIAS FERREIRA;27,2;23,5;;
76;AV.;APIO CARDOSO;10,15;0,01;;
76;AV.;APIO CARDOSO;8,55;;;
76;AV.;APIO CARDOSO;14,05;;;
527;RUA;IVON CURI;25,75;14;;
527;RUA;IVON CURI;7,02;;;
527;RUA;IVON CURI;16,07;;;
682;RUA;PLINIO MOTTA;13,44;25;;
682;RUA;PLINIO MOTTA;13,44;25;;
682;RUA;PLINIO MOTTA;13,44;25;;
682;RUA;PLINIO MOTTA;13,44;25;;
682;RUA;PLINIO MOTTA;12,17;;;
682;RUA;PLINIO MOTTA;11,9;;;
682;RUA;PLINIO MOTTA;12,05;;;
682;RUA;PLINIO MOTTA;12,2;;;
468;RUA;ELIAS FERREIRA;24,55;10,45;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;16;;;
468;RUA;ELIAS FERREIRA;13,5;;;
468;RUA;ELIAS FERREIRA;6,13;12,3;;
468;RUA;ELIAS FERREIRA;6,13;12,3;;
468;RUA;ELIAS FERREIRA;6,13;12,3;;
76;AV.;APIO CARDOSO;5,6;;;
433;RUA;DOUTOR CARLOS BUSTAMANTE;67,05;209,27;40;100
433;RUA;DOUTOR CARLOS BUSTAMANTE;16;;;
433;RUA;DOUTOR CARLOS BUSTAMANTE;16;;;
190;PÇA;QUINTINO BOCAIUVA;11,2;16,44;;
190;PÇA;QUINTINO BOCAIUVA;11,2;16,44;;
190;PÇA;QUINTINO BOCAIUVA;11,2;16,44;;
436;RUA;DOUTOR ENOUT;24,1;10,06;10,06;
682;RUA;PLINIO MOTTA;15,05;13,57;;
690;RUA;PREFEITO RENATO MAURICIO E SILVA;15,05;13,57;;
690;RUA;PREFEITO RENATO MAURICIO E SILVA;15,05;13,57;;
682;RUA;PLINIO MOTTA;15,05;13,57;;
682;RUA;PLINIO MOTTA;15,05;13,57;;
682;RUA;PLINIO MOTTA;7,96;;;
682;RUA;PLINIO MOTTA;7,96;;;
682;RUA;PLINIO MOTTA;5,38;;;
682;RUA;PLINIO MOTTA;12,81;;;
682;RUA;PLINIO MOTTA;12,6;;;
682;RUA;PLINIO MOTTA;12,6;;;
682;RUA;PLINIO MOTTA;11,81;;;
682;RUA;PLINIO MOTTA;11,81;;;
682;RUA;PLINIO MOTTA;11,81;;;
682;RUA;PLINIO MOTTA;11,81;;;
682;RUA;PLINIO MOTTA;11,81;;;
682;RUA;PLINIO MOTTA;11,7;9,6;;
468;RUA;ELIAS FERREIRA;8,55;;;
468;RUA;ELIAS FERREIRA;8,65;;;
436;RUA;DOUTOR ENOUT;20,17;28,2;;
436;RUA;DOUTOR ENOUT;10,2;;;
436;RUA;DOUTOR ENOUT;16,6;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
436;RUA;DOUTOR ENOUT;9,8;;;
690;RUA;PREFEITO RENATO MAURICIO E SILVA;32,8;20,7;;
690;RUA;PREFEITO RENATO MAURICIO E SILVA;12,03;;;
682;RUA;PLINIO MOTTA;12,52;12,81;;
682;RUA;PLINIO MOTTA;12,52;12,81;;
682;RUA;PLINIO MOTTA;12,06;;;
682;RUA;PLINIO MOTTA;12,12;;;
682;RUA;PLINIO MOTTA;24,06;;;
682;RUA;PLINIO MOTTA;24,06;;;
682;RUA;PLINIO MOTTA;13,17;25,2;;
527;RUA;IVON CURI;7,2;;;
527;RUA;IVON CURI;7,65;;;
436;RUA;DOUTOR ENOUT;11,6;9,95;;
436;RUA;DOUTOR ENOUT;11,6;9,95;;
436;RUA;DOUTOR ENOUT;11,6;9,95;;
527;RUA;IVON CURI;9,95;11,6;;
436;RUA;DOUTOR ENOUT;11,6;9,95;;
436;RUA;DOUTOR ENOUT;15,68;;;
436;RUA;DOUTOR ENOUT;15,68;;;
436;RUA;DOUTOR ENOUT;15,68;;;
436;RUA;DOUTOR ENOUT;8,49;;;
436;RUA;DOUTOR ENOUT;8,49;;;
436;RUA;DOUTOR ENOUT;12,02;;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;24,89;13,35;;
436;RUA;DOUTOR ENOUT;15,15;;;
468;RUA;ELIAS FERREIRA;11,04;;;
764;RUA;SILVESTRE FERRAZ;15,22;28,54;12,85;
436;RUA;DOUTOR ENOUT;16,48;;;
436;RUA;DOUTOR ENOUT;16,48;;;
436;RUA;DOUTOR ENOUT;16,48;;;
436;RUA;DOUTOR ENOUT;16,48;;;
436;RUA;DOUTOR ENOUT;2,69;;;
436;RUA;DOUTOR ENOUT;2,69;;;
436;RUA;DOUTOR ENOUT;2,69;;;
436;RUA;DOUTOR ENOUT;9,3;;;
436;RUA;DOUTOR ENOUT;17,08;;;
436;RUA;DOUTOR ENOUT;11,44;;;
436;RUA;DOUTOR ENOUT;11,44;;;
436;RUA;DOUTOR ENOUT;11,44;;;
436;RUA;DOUTOR ENOUT;11,44;;;
436;RUA;DOUTOR ENOUT;12,77;;;
436;RUA;DOUTOR ENOUT;12,77;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;12,62;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;7,33;;;
436;RUA;DOUTOR ENOUT;9,41;17,75;;
436;RUA;DOUTOR ENOUT;9,41;17,75;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;26,04;18,09;;
768;RUA;TEIXEIRA LEAL;12,84;;;
768;RUA;TEIXEIRA LEAL;12,84;;;
768;RUA;TEIXEIRA LEAL;28;;;
768;RUA;TEIXEIRA LEAL;10,52;;;
768;RUA;TEIXEIRA LEAL;10,52;;;
768;RUA;TEIXEIRA LEAL;9,44;;;
768;RUA;TEIXEIRA LEAL;9,44;;;
436;RUA;DOUTOR ENOUT;8,68;;;
436;RUA;DOUTOR ENOUT;8,68;;;
436;RUA;DOUTOR ENOUT;8,68;;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;15,01;5,82;;
436;RUA;DOUTOR ENOUT;14,07;;;
436;RUA;DOUTOR ENOUT;14,07;;;
436;RUA;DOUTOR ENOUT;30,15;;;
436;RUA;DOUTOR ENOUT;30,15;;;
436;RUA;DOUTOR ENOUT;13,83;;;
436;RUA;DOUTOR ENOUT;7,65;;;
436;RUA;DOUTOR ENOUT;7,65;;;
436;RUA;DOUTOR ENOUT;9,01;;;
436;RUA;DOUTOR ENOUT;9,01;;;
436;RUA;DOUTOR ENOUT;9,01;;;
436;RUA;DOUTOR ENOUT;12,47;;;
436;RUA;DOUTOR ENOUT;12,47;;;
436;RUA;DOUTOR ENOUT;12,47;;;
436;RUA;DOUTOR ENOUT;12,47;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,4;;;
436;RUA;DOUTOR ENOUT;10,51;;;
436;RUA;DOUTOR ENOUT;12,2;;;
436;RUA;DOUTOR ENOUT;12,2;;;
436;RUA;DOUTOR ENOUT;10,42;;;
436;RUA;DOUTOR ENOUT;18,65;;;
436;RUA;DOUTOR ENOUT;33,79;27,6;;
768;RUA;TEIXEIRA LEAL;11;14,7;;
768;RUA;TEIXEIRA LEAL;10,95;;;
768;RUA;TEIXEIRA LEAL;18,55;;;
768;RUA;TEIXEIRA LEAL;18,55;;;
768;RUA;TEIXEIRA LEAL;16,29;;;
768;RUA;TEIXEIRA LEAL;16,29;;;
768;RUA;TEIXEIRA LEAL;11,98;;;
768;RUA;TEIXEIRA LEAL;28,2;;;
768;RUA;TEIXEIRA LEAL;14,79;;;
768;RUA;TEIXEIRA LEAL;13,37;;;
768;RUA;TEIXEIRA LEAL;13,37;;;
768;RUA;TEIXEIRA LEAL;9,6;;;
768;RUA;TEIXEIRA LEAL;9,98;;;
768;RUA;TEIXEIRA LEAL;13,25;;;
768;RUA;TEIXEIRA LEAL;13,71;;;
768;RUA;TEIXEIRA LEAL;9,28;;;
768;RUA;TEIXEIRA LEAL;20,5;11,89;;
624;RUA;MARECHAL DEODORO;7,38;;;
624;RUA;MARECHAL DEODORO;16,77;11,9;;
624;RUA;MARECHAL DEODORO;7,78;11,9;;
768;RUA;TEIXEIRA LEAL;12,94;30,89;20,6;
768;RUA;TEIXEIRA LEAL;12,94;30,89;20,6;
768;RUA;TEIXEIRA LEAL;12,94;30,89;20,6;
768;RUA;TEIXEIRA LEAL;7,32;;;
768;RUA;TEIXEIRA LEAL;15,24;15,54;;
768;RUA;TEIXEIRA LEAL;15,24;15,54;;
768;RUA;TEIXEIRA LEAL;15,24;15,54;;
768;RUA;TEIXEIRA LEAL;15,22;;;
768;RUA;TEIXEIRA LEAL;15,15;;;
768;RUA;TEIXEIRA LEAL;15,15;;;
768;RUA;TEIXEIRA LEAL;18,4;17,1;;
768;RUA;TEIXEIRA LEAL;13,77;;;
768;RUA;TEIXEIRA LEAL;13,77;;;
768;RUA;TEIXEIRA LEAL;16,68;6,96;;
624;RUA;MARECHAL DEODORO;22,87;17,85;;
617;RUA;MANOEL JOAQUIM;14,82;;;
617;RUA;MANOEL JOAQUIM;14,67;;;
768;RUA;TEIXEIRA LEAL;19,24;;;
768;RUA;TEIXEIRA LEAL;19,24;;;
768;RUA;TEIXEIRA LEAL;19,24;;;
768;RUA;TEIXEIRA LEAL;16,26;;;
768;RUA;TEIXEIRA LEAL;16,26;;;
768;RUA;TEIXEIRA LEAL;16,94;17;;
768;RUA;TEIXEIRA LEAL;14,25;;;
768;RUA;TEIXEIRA LEAL;14,18;20,1;;
617;RUA;MANOEL JOAQUIM;13,53;12,05;;
617;RUA;MANOEL JOAQUIM;14,16;;;
617;RUA;MANOEL JOAQUIM;16,8;;;
617;RUA;MANOEL JOAQUIM;14,47;;;
617;RUA;MANOEL JOAQUIM;21,62;;;
617;RUA;MANOEL JOAQUIM;14,77;;;
617;RUA;MANOEL JOAQUIM;14,63;18,23;;
624;RUA;MARECHAL DEODORO;11,58;29,63;;
768;RUA;TEIXEIRA LEAL;9,48;12;;
768;RUA;TEIXEIRA LEAL;18,3;4,06;;
768;RUA;TEIXEIRA LEAL;18,18;;;
768;RUA;TEIXEIRA LEAL;18,18;;;
768;RUA;TEIXEIRA LEAL;18,18;;;
768;RUA;TEIXEIRA LEAL;8,64;;;
768;RUA;TEIXEIRA LEAL;10,72;9,18;;
768;RUA;TEIXEIRA LEAL;10,72;9,18;;
433;RUA;DOUTOR CARLOS BUSTAMANTE;9,29;;;
433;RUA;DOUTOR CARLOS BUSTAMANTE;9,29;;;
617;RUA;MANOEL JOAQUIM;12,62;12,9;;
617;RUA;MANOEL JOAQUIM;14,8;;;
617;RUA;MANOEL JOAQUIM;14,8;;;
617;RUA;MANOEL JOAQUIM;12,82;;;
617;RUA;MANOEL JOAQUIM;12,82;;;
617;RUA;MANOEL JOAQUIM;12,82;;;
617;RUA;MANOEL JOAQUIM;10,67;;;
617;RUA;MANOEL JOAQUIM;28,99;15,2;14,87;
617;RUA;MANOEL JOAQUIM;14,91;21,36;;
617;RUA;MANOEL JOAQUIM;12,86;;;
617;RUA;MANOEL JOAQUIM;15,2;;;
617;RUA;MANOEL JOAQUIM;16,6;;;
617;RUA;MANOEL JOAQUIM;16,6;;;
617;RUA;MANOEL JOAQUIM;16,6;;;
617;RUA;MANOEL JOAQUIM;9;;;
617;RUA;MANOEL JOAQUIM;8,91;;;
617;RUA;MANOEL JOAQUIM;16,25;;;
617;RUA;MANOEL JOAQUIM;19,1;29,2;;
624;RUA;MARECHAL DEODORO;8,86;;;
624;RUA;MARECHAL DEODORO;12,45;;;
675;RUA;PAULO ALVES;15,25;9,9;;
624;RUA;MARECHAL DEODORO;9,9;15,25;;
675;RUA;PAULO ALVES;18,8;;;
675;RUA;PAULO ALVES;14,82;15,28;;
675;RUA;PAULO ALVES;14,82;15,28;;
675;RUA;PAULO ALVES;4,78;;;
675;RUA;PAULO ALVES;4,78;;;
675;RUA;PAULO ALVES;10,58;;;
675;RUA;PAULO ALVES;1,47;;;
675;RUA;PAULO ALVES;13,6;;;
675;RUA;PAULO ALVES;15,29;;;
675;RUA;PAULO ALVES;19,28;;;
764;RUA;SILVESTRE FERRAZ;15;;;
764;RUA;SILVESTRE FERRAZ;9,24;;;
617;RUA;MANOEL JOAQUIM;15,9;6,07;;
617;RUA;MANOEL JOAQUIM;4,45;;;
617;RUA;MANOEL JOAQUIM;10,4;;;
617;RUA;MANOEL JOAQUIM;11,2;;;
617;RUA;MANOEL JOAQUIM;10,75;;;
617;RUA;MANOEL JOAQUIM;12,3;;;
617;RUA;MANOEL JOAQUIM;12,3;;;
617;RUA;MANOEL JOAQUIM;12,3;;;
292;RUA;21 DE ABRIL;23,6;21,7;;
292;RUA;21 DE ABRIL;9,68;;;
292;RUA;21 DE ABRIL;9,15;;;
292;RUA;21 DE ABRIL;9,15;;;
292;RUA;21 DE ABRIL;5,5;;;
292;RUA;21 DE ABRIL;12,09;15,16;;
292;RUA;21 DE ABRIL;12,09;15,16;;
675;RUA;PAULO ALVES;15,16;12,09;;
292;RUA;21 DE ABRIL;12,09;15,16;;
675;RUA;PAULO ALVES;2,16;;;
675;RUA;PAULO ALVES;2,16;;;
675;RUA;PAULO ALVES;11,55;;;
675;RUA;PAULO ALVES;18,42;;;
675;RUA;PAULO ALVES;20,42;;;
675;RUA;PAULO ALVES;2,56;;;
675;RUA;PAULO ALVES;9;;;
675;RUA;PAULO ALVES;4,35;;;
675;RUA;PAULO ALVES;8,2;;;
624;RUA;MARECHAL DEODORO;14,66;17,28;;
624;RUA;MARECHAL DEODORO;14,72;;;
624;RUA;MARECHAL DEODORO;13,19;;;
624;RUA;MARECHAL DEODORO;3,8;;;
624;RUA;MARECHAL DEODORO;3,8;;;
624;RUA;MARECHAL DEODORO;14,14;24,6;;
292;RUA;21 DE ABRIL;16,61;14,8;;
617;RUA;MANOEL JOAQUIM;14,82;;;
617;RUA;MANOEL JOAQUIM;3,88;;;
617;RUA;MANOEL JOAQUIM;9,98;;;
617;RUA;MANOEL JOAQUIM;9,86;;;
617;RUA;MANOEL JOAQUIM;13,2;;;
617;RUA;MANOEL JOAQUIM;10,22;;;
617;RUA;MANOEL JOAQUIM;10,54;;;
617;RUA;MANOEL JOAQUIM;10,54;;;
617;RUA;MANOEL JOAQUIM;11,17;;;
617;RUA;MANOEL JOAQUIM;11,17;;;
617;RUA;MANOEL JOAQUIM;11,17;;;
617;RUA;MANOEL JOAQUIM;3,16;19;;
617;RUA;MANOEL JOAQUIM;15,15;24,08;;
675;RUA;PAULO ALVES;4;25,18;;
675;RUA;PAULO ALVES;12,22;;;
675;RUA;PAULO ALVES;6,01;;;
675;RUA;PAULO ALVES;11,45;;;
675;RUA;PAULO ALVES;22,25;;;
675;RUA;PAULO ALVES;2;;;
675;RUA;PAULO ALVES;5,6;;;
675;RUA;PAULO ALVES;5,6;;;
675;RUA;PAULO ALVES;6;;;
675;RUA;PAULO ALVES;16,04;;;
292;RUA;21 DE ABRIL;20,85;16,35;;
292;RUA;21 DE ABRIL;20,85;16,35;;
292;RUA;21 DE ABRIL;20,85;16,35;;
292;RUA;21 DE ABRIL;20,85;16,35;;
675;RUA;PAULO ALVES;16,35;20,85;;
292;RUA;21 DE ABRIL;20,85;16,35;;
292;RUA;21 DE ABRIL;20,85;16,35;;
675;RUA;PAULO ALVES;16,35;20,85;;
675;RUA;PAULO ALVES;16,35;20,85;;
292;RUA;21 DE ABRIL;15,94;;;
292;RUA;21 DE ABRIL;10,17;;;
292;RUA;21 DE ABRIL;8,92;;;
292;RUA;21 DE ABRIL;13,46;;;
675;RUA;PAULO ALVES;12,7;;;
675;RUA;PAULO ALVES;12,26;;;
675;RUA;PAULO ALVES;17,33;17,33;;
675;RUA;PAULO ALVES;16,32;16,32;;
642;RUA;MARTINHO LICIO;16,32;16,32;;
675;RUA;PAULO ALVES;12,12;12,12;;
675;RUA;PAULO ALVES;14,2;;;
624;RUA;MARECHAL DEODORO;13,75;10,3;;
624;RUA;MARECHAL DEODORO;10,9;;;
642;RUA;MARTINHO LICIO;13,44;9,55;;
642;RUA;MARTINHO LICIO;14,47;;;
642;RUA;MARTINHO LICIO;13,15;;;
764;RUA;SILVESTRE FERRAZ;15;16,6;;
675;RUA;PAULO ALVES;7,38;;;
675;RUA;PAULO ALVES;9,98;;;
675;RUA;PAULO ALVES;8,22;;;
675;RUA;PAULO ALVES;8,56;;;
675;RUA;PAULO ALVES;9,6;8;;
675;RUA;PAULO ALVES;5,02;4,81;;
675;RUA;PAULO ALVES;13,35;;;
675;RUA;PAULO ALVES;13,98;;;
292;RUA;21 DE ABRIL;13,33;27,78;;
292;RUA;21 DE ABRIL;19,08;32,82;;
642;RUA;MARTINHO LICIO;9;;;
642;RUA;MARTINHO LICIO;9;;;
642;RUA;MARTINHO LICIO;9;;;
642;RUA;MARTINHO LICIO;9;;;
642;RUA;MARTINHO LICIO;7,97;;;
642;RUA;MARTINHO LICIO;13,79;;;
642;RUA;MARTINHO LICIO;13,79;;;
642;RUA;MARTINHO LICIO;8,41;;;
642;RUA;MARTINHO LICIO;16,45;;;
642;RUA;MARTINHO LICIO;16,45;;;
642;RUA;MARTINHO LICIO;16,45;;;
642;RUA;MARTINHO LICIO;16,45;;;
642;RUA;MARTINHO LICIO;15,66;10,15;;
624;RUA;MARECHAL DEODORO;6,47;;;
624;RUA;MARECHAL DEODORO;6,11;;;
675;RUA;PAULO ALVES;8,88;8,71;;
764;RUA;SILVESTRE FERRAZ;8,95;16,9;;
642;RUA;MARTINHO LICIO;10,9;;;
642;RUA;MARTINHO LICIO;10,82;;;
642;RUA;MARTINHO LICIO;17,32;;;
642;RUA;MARTINHO LICIO;14;;;
642;RUA;MARTINHO LICIO;14;;;
642;RUA;MARTINHO LICIO;10,4;;;
642;RUA;MARTINHO LICIO;8;;;
642;RUA;MARTINHO LICIO;6,8;;;
624;RUA;MARECHAL DEODORO;14,8;14;;
624;RUA;MARECHAL DEODORO;13,5;;;
624;RUA;MARECHAL DEODORO;21,8;;;
624;RUA;MARECHAL DEODORO;2;;;
687;RUA;PRAXEDES COSTA;12,8;10,4;;
687;RUA;PRAXEDES COSTA;11,1;;;
687;RUA;PRAXEDES COSTA;3,6;;;
687;RUA;PRAXEDES COSTA;14,05;;;
687;RUA;PRAXEDES COSTA;14,05;;;
687;RUA;PRAXEDES COSTA;5,5;;;
687;RUA;PRAXEDES COSTA;7,4;;;
687;RUA;PRAXEDES COSTA;15,3;;;
687;RUA;PRAXEDES COSTA;12,5;;;
687;RUA;PRAXEDES COSTA;14,3;;;
687;RUA;PRAXEDES COSTA;3,9;;;
764;RUA;SILVESTRE FERRAZ;16,2;13,8;;
764;RUA;SILVESTRE FERRAZ;14,32;;;
764;RUA;SILVESTRE FERRAZ;11,3;;;
764;RUA;SILVESTRE FERRAZ;11,1;;;
292;RUA;21 DE ABRIL;19,71;11,9;;
292;RUA;21 DE ABRIL;17,12;;;
292;RUA;21 DE ABRIL;14,81;;;
292;RUA;21 DE ABRIL;14,81;;;
687;RUA;PRAXEDES COSTA;21,32;21,5;;
292;RUA;21 DE ABRIL;21,32;21,5;;
292;RUA;21 DE ABRIL;21,32;21,5;;
687;RUA;PRAXEDES COSTA;10,35;;;
687;RUA;PRAXEDES COSTA;14,61;;;
687;RUA;PRAXEDES COSTA;14,61;;;
687;RUA;PRAXEDES COSTA;14,61;;;
687;RUA;PRAXEDES COSTA;11,91;;;
687;RUA;PRAXEDES COSTA;11,89;;;
687;RUA;PRAXEDES COSTA;13,6;;;
687;RUA;PRAXEDES COSTA;13,6;;;
687;RUA;PRAXEDES COSTA;10,28;;;
687;RUA;PRAXEDES COSTA;8,93;;;
687;RUA;PRAXEDES COSTA;9,11;;;
687;RUA;PRAXEDES COSTA;13,97;;;
687;RUA;PRAXEDES COSTA;13,97;;;
687;RUA;PRAXEDES COSTA;13,97;;;
624;RUA;MARECHAL DEODORO;15,62;;;
624;RUA;MARECHAL DEODORO;14,5;24,07;;
624;RUA;MARECHAL DEODORO;14,5;24,07;;
624;RUA;MARECHAL DEODORO;29,14;14,89;;
642;RUA;MARTINHO LICIO;8,05;;;
642;RUA;MARTINHO LICIO;7,12;;;
642;RUA;MARTINHO LICIO;7,6;;;
642;RUA;MARTINHO LICIO;10,24;;;
642;RUA;MARTINHO LICIO;12,16;;;
642;RUA;MARTINHO LICIO;12,7;;;
642;RUA;MARTINHO LICIO;12,7;;;
642;RUA;MARTINHO LICIO;12,5;;;
642;RUA;MARTINHO LICIO;0,83;;;
642;RUA;MARTINHO LICIO;8;;;
642;RUA;MARTINHO LICIO;7,49;;;
642;RUA;MARTINHO LICIO;8,15;;;
642;RUA;MARTINHO LICIO;15,34;;;
642;RUA;MARTINHO LICIO;11;;;
642;RUA;MARTINHO LICIO;8,6;;;
642;RUA;MARTINHO LICIO;3;;;
687;RUA;PRAXEDES COSTA;30,3;29,05;30;
687;RUA;PRAXEDES COSTA;10,37;;;
687;RUA;PRAXEDES COSTA;2,64;;;
687;RUA;PRAXEDES COSTA;11,28;0,01;;
687;RUA;PRAXEDES COSTA;14,52;15;;
